,imdb_title_id,title,year,genre,duration,director,actors,avg_vote,worldwide_gross_income,Title,Release Year,Locations,Production Company,Distributor
408,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,Folsom & Essex Streets,Warner Bros. Pictures,Warner Bros. Pictures
409,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,New Asia Restaurant (772 Pacific Avenue at Grant),Warner Bros. Pictures,Warner Bros. Pictures
410,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,20th & De Haro Streets (Potrero Hill),Warner Bros. Pictures,Warner Bros. Pictures
411,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,22nd & Wisconsin Streets (Potrero Hill),Warner Bros. Pictures,Warner Bros. Pictures
412,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,1954 Mason Street (North Beach),Warner Bros. Pictures,Warner Bros. Pictures
413,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,550 El Camino Del Mar (Seacliff),Warner Bros. Pictures,Warner Bros. Pictures
414,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,23rd & Iowa Streets (Dogpatch),Warner Bros. Pictures,Warner Bros. Pictures
415,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"The Cannery (281 Leavenworth Street, Fisherman's Wharf)",Warner Bros. Pictures,Warner Bros. Pictures
416,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"KGO-TV ABC7 TV Studios (900 Front Street, Waterfront Historic District)",Warner Bros. Pictures,Warner Bros. Pictures
417,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,22nd Bet. Carolina & Rhode Island Streets (Potrero Hill),Warner Bros. Pictures,Warner Bros. Pictures
418,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"San Francisco National Military Cemetery (Lincoln Blvd., The Presidio, Golden Gate National Recreation Center)",Warner Bros. Pictures,Warner Bros. Pictures
419,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,Fremont Street Exit of Bay Bridge,Warner Bros. Pictures,Warner Bros. Pictures
420,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,Clementina & Sumner Streets,Warner Bros. Pictures,Warner Bros. Pictures
421,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,710 Steiner Street (Hayes Valley),Warner Bros. Pictures,Warner Bros. Pictures
422,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"Nam Yuen Restaurant (740 Washington Street, Chinatown)",Warner Bros. Pictures,Warner Bros. Pictures
423,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"Eber Electronics (2355 Market Street, Castro)",Warner Bros. Pictures,Warner Bros. Pictures
424,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,"San Francisco General Hospital Medical Center (1001 Potrero Avenue, Potrero Hill)",Warner Bros. Pictures,Warner Bros. Pictures
425,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,Pier 3 (The Embarcadero),Warner Bros. Pictures,Warner Bros. Pictures
426,tt0094963,The Dead Pool,1988,"Action, Crime, Mystery",91,Buddy Van Horn,"Clint Eastwood, Patricia Clarkson, Liam Neeson, Evan C. Kim, David Hunt, Michael Currie, Michael Goodwin, Darwin Gillett, Anthony Charnota, Christopher P. Beale, John Vick, Jeff Richmond, Patrick N. Van Horn, Sigrid Wurschmidt, Jim Carrey",6.3,37903295,The Dead Pool,1988,Carl & Cole Streets (Cole Valley),Warner Bros. Pictures,Warner Bros. Pictures
427,tt0095836,Patty Hearst,1988,"Biography, Drama",108,Paul Schrader,"Natasha Richardson, William Forsythe, Ving Rhames, Frances Fisher, Jodi Long, Olivia Barash, Dana Delany, Marek Johnson, Kitty Swink, Peter Kowanko, Tom O'Rourke, Scott Kraft, Jeff Imada, Ermal Williamson, Elaine Revard",6.3,1223326,Patty Hearst,1988,Bank of America (38th Street at Balboa Street),Atlantic Entertainment Group,Atlantic Releasing Corporation
428,tt0095836,Patty Hearst,1988,"Biography, Drama",108,Paul Schrader,"Natasha Richardson, William Forsythe, Ving Rhames, Frances Fisher, Jodi Long, Olivia Barash, Dana Delany, Marek Johnson, Kitty Swink, Peter Kowanko, Tom O'Rourke, Scott Kraft, Jeff Imada, Ermal Williamson, Elaine Revard",6.3,1223326,Patty Hearst,1988,"Postcard Row (Alamo Square, Hayes Valley)",Atlantic Entertainment Group,Atlantic Releasing Corporation
429,tt0096316,Tucker: The Man and His Dream,1988,"Biography, Drama",110,Francis Ford Coppola,"Jeff Bridges, Joan Allen, Martin Landau, Frederic Forrest, Mako, Elias Koteas, Christian Slater, Nina Siemaszko, Anders Johnson, Corin Nemec, Marshall Bell, Jay O. Sanders, Peter Donat, Dean Goodman, John X. Heart",6.9,19652638,Tucker: The Man and His Dream,1988,City Hall,Lucasfilm,Paramount Pictures
430,tt0097027,Casualties of War,1989,"Crime, Drama, War",113,Brian De Palma,"Michael J. Fox, Sean Penn, Don Harvey, John C. Reilly, John Leguizamo, Thuy Thu Le, Erik King, Jack Gwaltney, Ving Rhames, Dan Martin, Dale Dye, Steve Larson, John Linton, Vyto Ruginis, Al Shannon",7.1,18671317,Casualties of War,1989,Mission Dolores Park (Mission District) via J-Church MUNI Train,Columbia Pictures Corporation,Columbia Pictures
431,tt0097336,Fat Man and Little Boy,1989,"Biography, Drama, History",127,Roland Joffé,"Paul Newman, Dwight Schultz, Bonnie Bedelia, John Cusack, Laura Dern, Ron Frazier, John C. McGinley, Natasha Richardson, Ron Vawter, Michael Brockman, Del Close, John Considine, Allan Corduner, Joe D'Angerio, Jon DeVries",6.5,3563162,Fat Man and Little Boy,1989,"Postcard Row (Alamo Square, Hayes Valley)",Paramount Pictures,Paramount Pictures
432,tt0097576,Indiana Jones and the Last Crusade,1989,"Action, Adventure",127,Steven Spielberg,"Harrison Ford, Sean Connery, Denholm Elliott, Alison Doody, John Rhys-Davies, Julian Glover, River Phoenix, Michael Byrne, Kevork Malikyan, Robert Eddison, Richard Young, Alexei Sayle, Alex Hyde-White, Paul Maxwell, Isla Blair",8.2,474310887,Indiana Jones and the Last Crusade,1989,Administration Building (Treasure Island),Paramount Pictures,Paramount Pictures
433,tt0098524,True Believer,1989,"Crime, Drama",105,Joseph Ruben,"James Woods, Robert Downey Jr., Margaret Colin, Yuji Okumoto, Kurtwood Smith, Tom Bower, Miguel Fernandes, Charles Hallahan, Sully Diaz, Misan Kim, John Snyder, Luis Guzmán, Graham Beckel, Tony Haney, Joel Polis",6.7,8742750,True Believer,1989,,Columbia Pictures Corporation,Columbia Pictures
434,tt0100318,Pacific Heights,1990,Thriller,102,John Schlesinger,"Melanie Griffith, Matthew Modine, Michael Keaton, Mako, Nobu McCarthy, Laurie Metcalf, Carl Lumbly, Dorian Harewood, Luca Bercovici, Tippi Hedren, Sheila McCarthy, Guy Boyd, Jerry Hardin, Dan Hedaya, James Staley",6.4,44926706,Pacific Heights,1990,Texas & 19th Streets (Potrero Hill),Morgan Creek Productions,Twentieth Century Fox Film Corporation
435,tt0100318,Pacific Heights,1990,Thriller,102,John Schlesinger,"Melanie Griffith, Matthew Modine, Michael Keaton, Mako, Nobu McCarthy, Laurie Metcalf, Carl Lumbly, Dorian Harewood, Luca Bercovici, Tippi Hedren, Sheila McCarthy, Guy Boyd, Jerry Hardin, Dan Hedaya, James Staley",6.4,44926706,Pacific Heights,1990,Chinatown,Morgan Creek Productions,Twentieth Century Fox Film Corporation
436,tt0100318,Pacific Heights,1990,Thriller,102,John Schlesinger,"Melanie Griffith, Matthew Modine, Michael Keaton, Mako, Nobu McCarthy, Laurie Metcalf, Carl Lumbly, Dorian Harewood, Luca Bercovici, Tippi Hedren, Sheila McCarthy, Guy Boyd, Jerry Hardin, Dan Hedaya, James Staley",6.4,44926706,Pacific Heights,1990,Financial District,Morgan Creek Productions,Twentieth Century Fox Film Corporation
437,tt0100405,Pretty Woman,1990,"Comedy, Romance",119,Garry Marshall,"Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo, Alex Hyde-White, Amy Yasbeck, Elinor Donahue, Hector Elizondo, Judith Baldwin, Jason Randal, Bill Applebaum, Tracy Bjork, Gary Greene, Billy Gallo",7.0,463407097,Pretty Woman,1990,,Touchstone Pictures,Buena Vista Pictures
438,tt0101590,Class Action,1991,"Drama, Thriller",110,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels, Joanna Merlin, Laurence Fishburne, Donald Moffat, Jan Rubes, Matt Clark, Fred Thompson, Jonathan Silverman, Joan McMurtrey, Anne Ramsay, David Byron, Tim Hopper, Robert David Hall",6.4,28277918,Class Action,1991,"Mission Dolores (3321 16th Street, Mission District)",Interscope Communications,Twentieth Century Fox Film Corp.
439,tt0101590,Class Action,1991,"Drama, Thriller",110,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels, Joanna Merlin, Laurence Fishburne, Donald Moffat, Jan Rubes, Matt Clark, Fred Thompson, Jonathan Silverman, Joan McMurtrey, Anne Ramsay, David Byron, Tim Hopper, Robert David Hall",6.4,28277918,Class Action,1991,City Hall,Interscope Communications,Twentieth Century Fox Film Corp.
440,tt0101590,Class Action,1991,"Drama, Thriller",110,Michael Apted,"Gene Hackman, Mary Elizabeth Mastrantonio, Colin Friels, Joanna Merlin, Laurence Fishburne, Donald Moffat, Jan Rubes, Matt Clark, Fred Thompson, Jonathan Silverman, Joan McMurtrey, Anne Ramsay, David Byron, Tim Hopper, Robert David Hall",6.4,28277918,Class Action,1991,Bix Restaurant (56 Gold Street),Interscope Communications,Twentieth Century Fox Film Corp.
441,tt0101746,The Doctor,1991,Drama,122,Randa Haines,"William Hurt, Christine Lahti, Elizabeth Perkins, Mandy Patinkin, Adam Arkin, Charlie Korsmo, Wendy Crewson, Bill Macy, J.E. Freeman, William Marquez, Kyle Secor, Nicole Orth-Pallavicini, Ping Wu, Tony Fields, Brian Markinson",7.0,38120905,The Doctor,1991,,Silver Screen Partners IV,Buena Vista Pictures
442,tt0101761,The Doors,1991,"Biography, Drama, Music",140,Oliver Stone,"Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley, Kevin Dillon, Michael Wincott, Michael Madsen, Josh Evans, Dennis Burkley, Billy Idol, Kathleen Quinlan, John Densmore, Gretchen Becker, Jerry Sturm, Sean Stone",7.2,34416893,The Doors,1991,,Bill Graham Films,TriStar Pictures
443,tt0101787,Dying Young,1991,"Drama, Romance",111,Joel Schumacher,"Julia Roberts, Campbell Scott, Vincent D'Onofrio, Colleen Dewhurst, David Selby, Ellen Burstyn, Dion Anderson, George Martin, A.J. Johnson, Daniel Beer, Behrooz Afrakhan, Michael Halton, Larry Nash, Alex Trebek, Richard Friedenberg",6.1,82264675,Dying Young,1991,,Twentieth Century Fox Corporation,Twentieth Century Fox Corporation
444,tt0102900,Shattered,1991,"Crime, Drama, Mystery",98,Wolfgang Petersen,"Tom Berenger, Bob Hoskins, Greta Scacchi, Joanne Whalley, Corbin Bernsen, Debi A. Monahan, Bert Rosario, Jedda Jones, Scott Getlin, Kellye Nakahara, Dona Hardy, Frank Cavestani, Jasmin Gabler, Charlene Hall, Dierk Torsek",6.5,11511031,Shattered,1991,,Capella International,Metro-Goldwyn-Mayer
445,tt0102975,Star Trek VI: The Undiscovered Country,1991,"Action, Adventure, Sci-Fi",110,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto",7.2,96888996,Star Trek VI: The Undiscovered Country,1991,Golden Gate Bridge,Paramount Pictures,Paramount Pictures
446,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Yerba Buena Center for the Arts,Carolco Pictures,TriStar Pictures
447,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Transbay Terminal (Mission Street at 1st Street),Carolco Pictures,TriStar Pictures
448,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Tosca Café (242 Columbus Avenue),Carolco Pictures,TriStar Pictures
449,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Raw Hide II (280 Seventh Street),Carolco Pictures,TriStar Pictures
450,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Pier 7 (The Embarcadero),Carolco Pictures,TriStar Pictures
451,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Kearney Street (Telegraph Hill),Carolco Pictures,TriStar Pictures
452,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Hall of Justice (850 Bryant Street),Carolco Pictures,TriStar Pictures
453,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,2930 Vallejo Street,Carolco Pictures,TriStar Pictures
454,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Chinatown,Carolco Pictures,TriStar Pictures
455,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,Gibb Street (Chinatown),Carolco Pictures,TriStar Pictures
456,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,1158-70 Montgomery Street,Carolco Pictures,TriStar Pictures
457,tt0103772,Basic Instinct,1992,"Drama, Mystery, Thriller",127,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky, Benjamin Mouton, Jack McGee, Bill Cable",7.0,352927224,Basic Instinct,1992,2104 Broadway,Carolco Pictures,TriStar Pictures
458,tt0103881,The Bridge,1992,"Drama, Romance",102,Syd Macartney,"Saskia Reeves, David O'Hara, Joss Ackland, Rosemary Harris, Anthony Higgins, Geraldine James, Tabitha Allen, Dominique Rossi, Karina Rossi, Anya Phillips, Jo Powell, Michelle Wade, Peter Blythe, Tim Barker, William Job",6.3,0,The Bridge,2006,Golden Gate Bridge,Easy There Tiger Productions,IFC Films
459,tt0907842,The Bridge,2006,Drama,69,Brett Hanover,"Bill Baker, Joseph Baker, Kimberly Baker, Nathan Berry, Fred Cook, Adam Craycroft, Brian Forrest, Louis Glazer, Marylin Glazer, Rachel Glazer, Alexis Harris, Diana Heaton, Harmony Hudson, Becca Johnson, Lena Kirk",6.9,0,The Bridge,2006,Golden Gate Bridge,Easy There Tiger Productions,IFC Films
460,tt0105217,Raising Cain,1992,"Crime, Drama, Horror",92,Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer, Frances Sternhagen, Gregg Henry, Tom Bower, Mel Harris, Teri Austin, Gabrielle Carteris, Barton Heyman, Amanda Pombo, Kathleen Callan, Ed Hooks, Jim Johnson, Karen Kahn",6.1,37170057,Raising Cain,1992,,Pacific Western,Universal Pictures
461,tt0105417,Sister Act,1992,"Comedy, Crime, Family",100,Emile Ardolino,"Whoopi Goldberg, Maggie Smith, Kathy Najimy, Wendy Makkena, Mary Wickes, Harvey Keitel, Bill Nunn, Robert Miranda, Richard Portnow, Ellen Albertini Dow, Carmen Zapata, Pat Crawford Brown, Prudence Wright Holmes, Georgia Creighton, Susan Johnson",6.4,231605150,Sister Act,1992,"St. Paul's Church (Church Street, Noe Valley)",Touchstone Pictures,Buena Vista Pictures
462,tt0105435,Sneakers,1992,"Comedy, Crime, Drama",126,Phil Alden Robinson,"Jo Marr, Gary Hershberger, Robert Redford, Sidney Poitier, David Strathairn, Dan Aykroyd, River Phoenix, Bodhi Elfman, Denise Dowse, Hanyee, Timothy Busfield, Eddie Jones, Time Winters, Mary McDonnell, Jun Asai",7.1,105232691,Sneakers,1992,Hills Brothers Plaza (The Embarcadero at Harrison),Universal Pictures,Universal Pictures
463,tt0105435,Sneakers,1992,"Comedy, Crime, Drama",126,Phil Alden Robinson,"Jo Marr, Gary Hershberger, Robert Redford, Sidney Poitier, David Strathairn, Dan Aykroyd, River Phoenix, Bodhi Elfman, Denise Dowse, Hanyee, Timothy Busfield, Eddie Jones, Time Winters, Mary McDonnell, Jun Asai",7.1,105232691,Sneakers,1992,The Embarcadero,Universal Pictures,Universal Pictures
464,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,5th and Beale Streets,Spring Creek Productions,Warner Bros. Pictures
465,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,Bank of America Building (555 California Street),Spring Creek Productions,Warner Bros. Pictures
466,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,Varennes Alley between Filbert and Union,Spring Creek Productions,Warner Bros. Pictures
467,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,Folsom Street & Embarcadero,Spring Creek Productions,Warner Bros. Pictures
